[38.9071923, -77.0368707, 'OFFENSE', 'METHOD', 'BLOCKSITEADDRESS', 'REPORTDATETIME', 'OFFENSE : METHOD', 'BLOCKSITEADDRESS\nREPORTDATETIME'],
[38.9295348, -77.029944, 'ROBBERY', 'OTHERS', '1300 - 1399 BLOCK OF KENYON STREET NW', '1/8/2013 9:00:00 PM', 'ROBBERY', '1300 - 1399 BLOCK OF KENYON STREET NW\n1/8/2013 9:00:00 PM'],
[38.9062046, -77.03089609999999, 'THEFT/OTHER', 'OTHERS', '10 - 10 BLOCK OF THOMAS CIRCLE NW', '1/8/2013 7:58:00 PM', 'THEFT/OTHER', '10 - 10 BLOCK OF THOMAS CIRCLE NW\n1/8/2013 7:58:00 PM'],
[38.918263, -77.032358, 'THEFT/OTHER', 'OTHERS', '2100 - 2199 BLOCK OF 14TH STREET NW', '1/8/2013 7:33:00 PM', 'THEFT/OTHER', '2100 - 2199 BLOCK OF 14TH STREET NW\n1/8/2013 7:33:00 PM'],
[38.883154, -76.928635, 'THEFT/OTHER', 'OTHERS', '5100 - 5299 BLOCK OF QUEENS STROLL PLACE SE', '1/8/2013 7:44:00 PM', 'THEFT/OTHER', '5100 - 5299 BLOCK OF QUEENS STROLL PLACE SE\n1/8/2013 7:44:00 PM'],
[38.8707573, -76.9749502, 'THEFT F/AUTO', 'OTHERS', '2200 - 2211 BLOCK OF Q STREET SE', '1/8/2013 8:24:00 PM', 'THEFT F/AUTO', '2200 - 2211 BLOCK OF Q STREET SE\n1/8/2013 8:24:00 PM'],
[38.8975372, -76.9666098, 'THEFT/OTHER', 'OTHERS', '2500 - 2598 BLOCK OF BENNING ROAD NE', '1/8/2013 9:12:00 PM', 'THEFT/OTHER', '2500 - 2598 BLOCK OF BENNING ROAD NE\n1/8/2013 9:12:00 PM'],
[38.8503055, -76.96581189999999, 'BURGLARY', 'OTHERS', '3030 - 3299 BLOCK OF BUENA VISTA TERRACE SE', '1/8/2013 9:10:00 PM', 'BURGLARY', '3030 - 3299 BLOCK OF BUENA VISTA TERRACE SE\n1/8/2013 9:10:00 PM'],
[38.9056313, -77.028092, 'THEFT F/AUTO', 'OTHERS', '1200 - 1299 BLOCK OF M STREET NW', '1/8/2013 9:13:00 PM', 'THEFT F/AUTO', '1200 - 1299 BLOCK OF M STREET NW\n1/8/2013 9:13:00 PM'],
[38.9284986, -77.0335765, 'THEFT/OTHER', 'OTHERS', '1400 - 1451 BLOCK OF IRVING STREET NW', '1/8/2013 9:34:00 PM', 'THEFT/OTHER', '1400 - 1451 BLOCK OF IRVING STREET NW\n1/8/2013 9:34:00 PM'],
[38.9479204, -77.0820423, 'THEFT F/AUTO', 'OTHERS', '42ND STREET NW AND ALBEMARLE STREET NW', '1/8/2013 9:45:00 PM', 'THEFT F/AUTO', '42ND STREET NW AND ALBEMARLE STREET NW\n1/8/2013 9:45:00 PM'],
[38.8901023, -76.9511723, 'ROBBERY', 'GUN', '3800 - 3899 BLOCK OF EAST CAPITOL STREET', '1/8/2013 9:35:00 PM', 'ROBBERY : GUN', '3800 - 3899 BLOCK OF EAST CAPITOL STREET\n1/8/2013 9:35:00 PM'],
[38.944785, -77.0770534, 'THEFT F/AUTO', 'OTHERS', '4300 - 4349 BLOCK OF 39TH STREET NW', '1/8/2013 10:20:00 PM', 'THEFT F/AUTO', '4300 - 4349 BLOCK OF 39TH STREET NW\n1/8/2013 10:20:00 PM'],
[38.9096584, -77.04583840000001, 'THEFT/OTHER', 'OTHERS', '2015 - 2099 BLOCK OF P STREET NW', '1/8/2013 10:00:00 PM', 'THEFT/OTHER', '2015 - 2099 BLOCK OF P STREET NW\n1/8/2013 10:00:00 PM'],
[38.91651540000001, -77.0220652, 'THEFT/OTHER', 'OTHERS', '2000 - 2099 BLOCK OF GEORGIA AVENUE NW', '1/8/2013 10:10:00 PM', 'THEFT/OTHER', '2000 - 2099 BLOCK OF GEORGIA AVENUE NW\n1/8/2013 10:10:00 PM'],
[38.89095289999999, -76.98549249999999, 'THEFT F/AUTO', 'OTHERS', '1400 - 1499 BLOCK OF A STREET NE', '1/8/2013 11:59:00 PM', 'THEFT F/AUTO', '1400 - 1499 BLOCK OF A STREET NE\n1/8/2013 11:59:00 PM'],
[38.9070922, -77.03213869999999, 'THEFT/OTHER', 'OTHERS', '1200 - 1299 BLOCK OF 14TH STREET NW', '1/9/2013 12:37:00 AM', 'THEFT/OTHER', '1200 - 1299 BLOCK OF 14TH STREET NW\n1/9/2013 12:37:00 AM'],
[38.92002, -77.013683, 'ASSAULT W/DANGEROUS WEAPON', 'OTHERS', '136 - 199 BLOCK OF ADAMS STREET NW', '1/8/2013 11:33:00 PM', 'ASSAULT W/DANGEROUS WEAPON', '136 - 199 BLOCK OF ADAMS STREET NW\n1/8/2013 11:33:00 PM'],
[38.883945, -76.94692300000001, 'THEFT F/AUTO', 'OTHERS', '4000 - 4099 BLOCK OF ELY PLACE SE', '1/9/2013 1:09:00 AM', 'THEFT F/AUTO', '4000 - 4099 BLOCK OF ELY PLACE SE\n1/9/2013 1:09:00 AM'],
[38.9037419, -77.0513955, 'THEFT F/AUTO', 'OTHERS', 'L STREET NW AND 24TH STREET NW', '1/9/2013 1:35:00 AM', 'THEFT F/AUTO', 'L STREET NW AND 24TH STREET NW\n1/9/2013 1:35:00 AM'],
[38.88452270000001, -76.950839, 'ASSAULT W/DANGEROUS WEAPON', 'OTHERS', '400 - 499 BLOCK OF 37TH PLACE SE', '1/9/2013 2:09:00 AM', 'ASSAULT W/DANGEROUS WEAPON', '400 - 499 BLOCK OF 37TH PLACE SE\n1/9/2013 2:09:00 AM'],
[38.93933699999999, -77.07564099999999, 'THEFT F/AUTO', 'OTHERS', '38TH STREET NW AND RODMAN STREET NW', '1/9/2013 7:40:00 AM', 'THEFT F/AUTO', '38TH STREET NW AND RODMAN STREET NW\n1/9/2013 7:40:00 AM'],
[38.9251121, -77.0089619, 'THEFT/OTHER', 'OTHERS', '1 - 50 BLOCK OF FRANKLIN STREET NE', '1/9/2013 8:03:00 AM', 'THEFT/OTHER', '1 - 50 BLOCK OF FRANKLIN STREET NE\n1/9/2013 8:03:00 AM'],
[38.925143, -77.07787499999999, 'THEFT F/AUTO', 'OTHERS', '3900 - 4099 BLOCK OF TUNLAW ROAD NW', '1/9/2013 7:41:00 AM', 'THEFT F/AUTO', '3900 - 4099 BLOCK OF TUNLAW ROAD NW\n1/9/2013 7:41:00 AM'],
[38.882532, -76.98987799999999, 'THEFT/OTHER', 'OTHERS', '500 - 503 BLOCK OF 12TH STREET SE', '1/9/2013 7:44:00 AM', 'THEFT/OTHER', '500 - 503 BLOCK OF 12TH STREET SE\n1/9/2013 7:44:00 AM'],
[38.9362205, -77.0623705, 'BURGLARY', 'OTHERS', '3000 - 3379 BLOCK OF ORDWAY STREET NW', '1/9/2013 8:01:00 AM', 'BURGLARY', '3000 - 3379 BLOCK OF ORDWAY STREET NW\n1/9/2013 8:01:00 AM'],
[38.8948014, -76.9995284, 'THEFT F/AUTO', 'OTHERS', '400 - 499 BLOCK OF 5TH STREET NE', '1/9/2013 8:20:00 AM', 'THEFT F/AUTO', '400 - 499 BLOCK OF 5TH STREET NE\n1/9/2013 8:20:00 AM'],
[38.9334902, -77.06863299999999, 'THEFT F/AUTO', 'OTHERS', '35TH STREET NW AND MACOMB STREET NW', '1/9/2013 8:59:00 AM', 'THEFT F/AUTO', '35TH STREET NW AND MACOMB STREET NW\n1/9/2013 8:59:00 AM'],
[38.8551151, -76.9699668, 'BURGLARY', 'OTHERS', '2900 - 2999 BLOCK OF KNOX PLACE SE', '1/9/2013 8:30:00 AM', 'BURGLARY', '2900 - 2999 BLOCK OF KNOX PLACE SE\n1/9/2013 8:30:00 AM'],
[38.9180989, -77.01352059999999, 'THEFT F/AUTO', 'OTHERS', '2000 - 2099 BLOCK OF FLAGLER PLACE NW', '1/9/2013 8:53:00 AM', 'THEFT F/AUTO', '2000 - 2099 BLOCK OF FLAGLER PLACE NW\n1/9/2013 8:53:00 AM'],
[38.9025707, -77.0260108, 'THEFT F/AUTO', 'OTHERS', '1000 - 1019 BLOCK OF 10TH STREET NW', '1/9/2013 8:48:00 AM', 'THEFT F/AUTO', '1000 - 1019 BLOCK OF 10TH STREET NW\n1/9/2013 8:48:00 AM'],
[38.9334877, -77.0709066, 'THEFT F/AUTO', 'OTHERS', '3300 - 3399 BLOCK OF 36TH STREET NW', '1/9/2013 8:56:00 AM', 'THEFT F/AUTO', '3300 - 3399 BLOCK OF 36TH STREET NW\n1/9/2013 8:56:00 AM'],
[38.9052399, -77.0570322, 'THEFT/OTHER', 'OTHERS', '2800 - 2899 BLOCK OF M STREET NW', '1/9/2013 9:14:00 AM', 'THEFT/OTHER', '2800 - 2899 BLOCK OF M STREET NW\n1/9/2013 9:14:00 AM'],
[38.920451, -77.04022499999999, 'THEFT/OTHER', 'OTHERS', '2322 - 2499 BLOCK OF ONTARIO ROAD NW', '1/9/2013 9:25:00 AM', 'THEFT/OTHER', '2322 - 2499 BLOCK OF ONTARIO ROAD NW\n1/9/2013 9:25:00 AM'],
[38.903074, -76.9735233, 'THEFT F/AUTO', 'OTHERS', '2100 - 2199 BLOCK OF I STREET NE', '1/9/2013 9:44:00 AM', 'THEFT F/AUTO', '2100 - 2199 BLOCK OF I STREET NE\n1/9/2013 9:44:00 AM'],
[38.907625, -77.0612494, 'THEFT F/AUTO', 'OTHERS', '3100 - 3199 BLOCK OF DUMBARTON STREET NW', '1/9/2013 9:30:00 AM', 'THEFT F/AUTO', '3100 - 3199 BLOCK OF DUMBARTON STREET NW\n1/9/2013 9:30:00 AM'],
[38.8795189, -76.9874067, 'THEFT/OTHER', 'OTHERS', '1300 - 1399 BLOCK OF IVES PLACE SE', '1/9/2013 9:32:00 AM', 'THEFT/OTHER', '1300 - 1399 BLOCK OF IVES PLACE SE\n1/9/2013 9:32:00 AM'],
[38.8904198, -76.9513128, 'THEFT F/AUTO', 'OTHERS', '1 - 99 BLOCK OF ANACOSTIA ROAD NE', '1/9/2013 9:19:00 AM', 'THEFT F/AUTO', '1 - 99 BLOCK OF ANACOSTIA ROAD NE\n1/9/2013 9:19:00 AM'],
[38.913454, -77.043053, 'THEFT/OTHER', 'OTHERS', '1721 - 1799 BLOCK OF 19TH STREET NW', '1/9/2013 9:36:00 AM', 'THEFT/OTHER', '1721 - 1799 BLOCK OF 19TH STREET NW\n1/9/2013 9:36:00 AM'],
[38.9058054, -77.01366390000001, 'MOTOR VEHICLE THEFT', 'OTHERS', 'NEW YORK AVENUE NW AND KIRBY STREET NW', '1/9/2013 10:48:00 AM', 'MOTOR VEHICLE THEFT', 'NEW YORK AVENUE NW AND KIRBY STREET NW\n1/9/2013 10:48:00 AM'],
[38.88127739999999, -76.9995155, 'MOTOR VEHICLE THEFT', 'OTHERS', 'G STREET SE AND 5TH STREET SE', '1/9/2013 11:02:00 AM', 'MOTOR VEHICLE THEFT', 'G STREET SE AND 5TH STREET SE\n1/9/2013 11:02:00 AM'],
[38.9110747, -77.05064829999999, 'THEFT/OTHER', 'OTHERS', '2300 - 2699 BLOCK OF Q STREET NW', '1/9/2013 10:07:00 AM', 'THEFT/OTHER', '2300 - 2699 BLOCK OF Q STREET NW\n1/9/2013 10:07:00 AM'],
[38.892262, -76.999297, 'THEFT F/AUTO', 'OTHERS', '500 - 599 BLOCK OF CONSTITUTION AVENUE NE', '1/9/2013 10:56:00 AM', 'THEFT F/AUTO', '500 - 599 BLOCK OF CONSTITUTION AVENUE NE\n1/9/2013 10:56:00 AM'],
[38.858198, -76.99256, 'BURGLARY', 'OTHERS', '2609 - 2704 BLOCK OF STANTON ROAD SE', '1/9/2013 10:20:00 AM', 'BURGLARY', '2609 - 2704 BLOCK OF STANTON ROAD SE\n1/9/2013 10:20:00 AM'],
[38.9043218, -77.0572625, 'BURGLARY', 'OTHERS', '2800 - 2899 BLOCK OF PENNSYLVANIA AVENUE NW', '1/9/2013 12:00:00 PM', 'BURGLARY', '2800 - 2899 BLOCK OF PENNSYLVANIA AVENUE NW\n1/9/2013 12:00:00 PM'],
[38.9043218, -77.0572625, 'BURGLARY', 'OTHERS', '2800 - 2899 BLOCK OF PENNSYLVANIA AVENUE NW', '1/9/2013 12:00:00 PM', 'BURGLARY', '2800 - 2899 BLOCK OF PENNSYLVANIA AVENUE NW\n1/9/2013 12:00:00 PM'],
[38.904324, -77.020256, 'THEFT/OTHER', 'OTHERS', '1100 - 1199 BLOCK OF 6TH STREET NW', '1/9/2013 12:01:00 PM', 'THEFT/OTHER', '1100 - 1199 BLOCK OF 6TH STREET NW\n1/9/2013 12:01:00 PM'],
[38.845927, -76.996466, 'ROBBERY', 'KNIFE', '2900 - 2917 BLOCK OF MARTIN LUTHER KING JR AVENUE SE', '1/9/2013 12:23:00 PM', 'ROBBERY : KNIFE', '2900 - 2917 BLOCK OF MARTIN LUTHER KING JR AVENUE SE\n1/9/2013 12:23:00 PM'],
[38.870364, -76.966481, 'THEFT/OTHER', 'OTHERS', '1600 - 1699 BLOCK OF Q STREET SE', '1/9/2013 1:00:00 PM', 'THEFT/OTHER', '1600 - 1699 BLOCK OF Q STREET SE\n1/9/2013 1:00:00 PM'],
[38.91556200000001, -77.0416673, 'THEFT F/AUTO', 'OTHERS', '1800 - 1899 BLOCK OF T STREET NW', '1/9/2013 1:01:00 PM', 'THEFT F/AUTO', '1800 - 1899 BLOCK OF T STREET NW\n1/9/2013 1:01:00 PM'],
[38.907688, -77.07037629999999, 'THEFT/OTHER', 'OTHERS', '3600 - 3699 BLOCK OF O STREET NW', '1/9/2013 12:30:00 PM', 'THEFT/OTHER', '3600 - 3699 BLOCK OF O STREET NW\n1/9/2013 12:30:00 PM'],
[38.9295348, -77.029944, 'THEFT F/AUTO', 'OTHERS', '1300 - 1399 BLOCK OF KENYON STREET NW', '1/9/2013 12:45:00 PM', 'THEFT F/AUTO', '1300 - 1399 BLOCK OF KENYON STREET NW\n1/9/2013 12:45:00 PM'],
[38.85433039999999, -76.9729752, 'THEFT F/AUTO', 'OTHERS', '2300 - 2499 BLOCK OF HARTFORD STREET SE', '1/9/2013 2:19:00 PM', 'THEFT F/AUTO', '2300 - 2499 BLOCK OF HARTFORD STREET SE\n1/9/2013 2:19:00 PM'],
[38.9198132, -77.0005759, 'ROBBERY', 'OTHERS', 'RHODE ISLAND AVENUE NE AND 4TH STREET NE', '1/9/2013 1:54:00 PM', 'ROBBERY', 'RHODE ISLAND AVENUE NE AND 4TH STREET NE\n1/9/2013 1:54:00 PM'],
[38.850129, -76.97594900000001, 'THEFT/OTHER', 'OTHERS', '2001 - 2248 BLOCK OF ALABAMA AVENUE SE', '1/9/2013 2:05:00 PM', 'THEFT/OTHER', '2001 - 2248 BLOCK OF ALABAMA AVENUE SE\n1/9/2013 2:05:00 PM'],
[38.9295547, -77.0331896, 'THEFT/OTHER', 'OTHERS', '3100 - 3299 BLOCK OF 14TH STREET NW', '1/9/2013 2:24:00 PM', 'THEFT/OTHER', '3100 - 3299 BLOCK OF 14TH STREET NW\n1/9/2013 2:24:00 PM'],
[38.9040143, -77.0400141, 'THEFT/OTHER', 'OTHERS', '1100 - 1129 BLOCK OF CONNECTICUT AVENUE NW', '1/9/2013 3:00:00 PM', 'THEFT/OTHER', '1100 - 1129 BLOCK OF CONNECTICUT AVENUE NW\n1/9/2013 3:00:00 PM'],
[38.8462149, -76.9965483, 'ASSAULT W/DANGEROUS WEAPON', 'KNIFE', 'LEBAUM STREET SE AND MARTIN LUTHER KING JR AVENUE SE', '1/9/2013 3:00:00 PM', 'ASSAULT W/DANGEROUS WEAPON : KNIFE', 'LEBAUM STREET SE AND MARTIN LUTHER KING JR AVENUE SE\n1/9/2013 3:00:00 PM'],
[38.9113587, -77.0067341, 'THEFT/OTHER', 'OTHERS', '1600 - 1632 BLOCK OF 1ST STREET NW', '1/9/2013 3:00:00 PM', 'THEFT/OTHER', '1600 - 1632 BLOCK OF 1ST STREET NW\n1/9/2013 3:00:00 PM'],
[38.9013188, -77.0385289, 'THEFT/OTHER', 'OTHERS', '1626 - 1699 BLOCK OF I STREET NW', '1/9/2013 1:23:00 PM', 'THEFT/OTHER', '1626 - 1699 BLOCK OF I STREET NW\n1/9/2013 1:23:00 PM'],
[38.8980092, -77.0285181, 'THEFT/OTHER', 'OTHERS', '1200 - 1299 BLOCK OF G STREET NW', '1/9/2013 4:05:00 PM', 'THEFT/OTHER', '1200 - 1299 BLOCK OF G STREET NW\n1/9/2013 4:05:00 PM'],
[38.8605033, -76.98477299999999, 'MOTOR VEHICLE THEFT', 'OTHERS', '2300 - 2399 BLOCK OF PITTS PLACE SE', '1/9/2013 3:41:00 PM', 'MOTOR VEHICLE THEFT', '2300 - 2399 BLOCK OF PITTS PLACE SE\n1/9/2013 3:41:00 PM'],
[38.9064363, -77.0088968, 'MOTOR VEHICLE THEFT', 'OTHERS', '1 - 99 BLOCK OF PATTERSON STREET NE', '1/9/2013 7:30:00 PM', 'MOTOR VEHICLE THEFT', '1 - 99 BLOCK OF PATTERSON STREET NE\n1/9/2013 7:30:00 PM'],
[38.9551603, -77.0297217, 'BURGLARY', 'OTHERS', '5400  - 5499 BLOCK OF 13TH STREET NW', '1/9/2013 2:45:00 PM', 'BURGLARY', '5400  - 5499 BLOCK OF 13TH STREET NW\n1/9/2013 2:45:00 PM'],
[38.910641, -77.06635899999999, 'THEFT F/AUTO', 'OTHERS', '3300 - 3399 BLOCK OF Q STREET NW', '1/9/2013 3:32:00 PM', 'THEFT F/AUTO', '3300 - 3399 BLOCK OF Q STREET NW\n1/9/2013 3:32:00 PM'],
[38.89234099999999, -76.92939899999999, 'BURGLARY', 'OTHERS', '200 - 229 BLOCK OF 51ST STREET NE', '1/9/2013 3:17:00 PM', 'BURGLARY', '200 - 229 BLOCK OF 51ST STREET NE\n1/9/2013 3:17:00 PM'],
[38.90912910000001, -76.99912499999999, 'THEFT F/AUTO', 'OTHERS', '1300 - 1399 BLOCK OF 4TH STREET NE', '1/9/2013 4:10:00 PM', 'THEFT F/AUTO', '1300 - 1399 BLOCK OF 4TH STREET NE\n1/9/2013 4:10:00 PM'],
[38.9413255, -77.0059572, 'ROBBERY', 'GUN', '2200 - 2299 BLOCK OF 1ST STREET NW', '1/9/2013 4:39:00 PM', 'ROBBERY : GUN', '2200 - 2299 BLOCK OF 1ST STREET NW\n1/9/2013 4:39:00 PM'],
[38.932429, -77.030045, 'THEFT/OTHER', 'OTHERS', '3500 - 3599 BLOCK OF 13TH STREET NW', '1/9/2013 4:08:00 PM', 'THEFT/OTHER', '3500 - 3599 BLOCK OF 13TH STREET NW\n1/9/2013 4:08:00 PM'],
[38.929437, -77.03546399999999, 'THEFT/OTHER', 'OTHERS', '3101 - 3199 BLOCK OF 16TH STREET NW', '1/9/2013 4:26:00 PM', 'THEFT/OTHER', '3101 - 3199 BLOCK OF 16TH STREET NW\n1/9/2013 4:26:00 PM'],
[38.9113384, -76.9848894, 'THEFT F/AUTO', 'OTHERS', '1800 - 1899 BLOCK OF CENTRAL PLACE NE', '1/9/2013 4:00:00 PM', 'THEFT F/AUTO', '1800 - 1899 BLOCK OF CENTRAL PLACE NE\n1/9/2013 4:00:00 PM'],
[38.845023, -76.976235, 'THEFT/OTHER', 'OTHERS', '3500 - 3599 BLOCK OF 19TH STREET SE', '1/9/2013 3:58:00 PM', 'THEFT/OTHER', '3500 - 3599 BLOCK OF 19TH STREET SE\n1/9/2013 3:58:00 PM'],
[38.9484624, -77.0805395, 'THEFT/OTHER', 'OTHERS', '4500 - 4537 BLOCK OF WISCONSIN AVENUE NW', '1/9/2013 4:37:00 PM', 'THEFT/OTHER', '4500 - 4537 BLOCK OF WISCONSIN AVENUE NW\n1/9/2013 4:37:00 PM'],
[38.889135, -76.982708, 'ROBBERY', 'KNIFE', '1500 - 1599 BLOCK OF A STREET SE', '1/9/2013 6:30:00 PM', 'ROBBERY : KNIFE', '1500 - 1599 BLOCK OF A STREET SE\n1/9/2013 6:30:00 PM'],
[38.89996500000001, -76.928073, 'THEFT F/AUTO', 'OTHERS', '5050 - 5055 BLOCK OF HAYES STREET NE', '1/9/2013 4:30:00 PM', 'THEFT F/AUTO', '5050 - 5055 BLOCK OF HAYES STREET NE\n1/9/2013 4:30:00 PM'],
[38.91651540000001, -77.0220652, 'ASSAULT W/DANGEROUS WEAPON', 'OTHERS', '2000 - 2099 BLOCK OF GEORGIA AVENUE NW', '1/9/2013 2:54:00 PM', 'ASSAULT W/DANGEROUS WEAPON', '2000 - 2099 BLOCK OF GEORGIA AVENUE NW\n1/9/2013 2:54:00 PM'],
[38.92349400000001, -77.044697, 'THEFT F/AUTO', 'OTHERS', '1847 - 1999 BLOCK OF CALVERT STREET NW', '1/9/2013 4:09:00 PM', 'THEFT F/AUTO', '1847 - 1999 BLOCK OF CALVERT STREET NW\n1/9/2013 4:09:00 PM'],
[38.91115629999999, -77.0434655, 'THEFT F/AUTO', 'OTHERS', '1600 - 1622 BLOCK OF 19TH STREET NW', '1/9/2013 6:00:00 PM', 'THEFT F/AUTO', '1600 - 1622 BLOCK OF 19TH STREET NW\n1/9/2013 6:00:00 PM'],
[38.9590565, -77.0848741, 'THEFT/OTHER', 'OTHERS', '5300 - 5399 BLOCK OF WISCONSIN AVENUE NW', '1/9/2013 5:26:00 PM', 'THEFT/OTHER', '5300 - 5399 BLOCK OF WISCONSIN AVENUE NW\n1/9/2013 5:26:00 PM'],
[38.897154, -77.0282675, 'THEFT/OTHER', 'OTHERS', '1200 - 1299 BLOCK OF F STREET NW', '1/9/2013 6:02:00 PM', 'THEFT/OTHER', '1200 - 1299 BLOCK OF F STREET NW\n1/9/2013 6:02:00 PM'],
[38.928861, -77.02998699999999, 'ROBBERY', 'GUN', '3100 - 3199 BLOCK OF 13TH STREET NW', '1/9/2013 5:49:00 PM', 'ROBBERY : GUN', '3100 - 3199 BLOCK OF 13TH STREET NW\n1/9/2013 5:49:00 PM'],
[38.9096274, -77.0162764, 'ROBBERY', 'OTHERS', 'NEW JERSEY AVENUE NW AND P STREET NW', '1/9/2013 6:50:00 PM', 'ROBBERY', 'NEW JERSEY AVENUE NW AND P STREET NW\n1/9/2013 6:50:00 PM'],
[38.8986211, -77.0222471, 'THEFT/OTHER', 'OTHERS', '700 - 799 BLOCK OF 7TH STREET NW', '1/9/2013 7:00:00 PM', 'THEFT/OTHER', '700 - 799 BLOCK OF 7TH STREET NW\n1/9/2013 7:00:00 PM'],
[38.907696, -77.038822, 'ROBBERY', 'OTHERS', '1700 - 1799 BLOCK OF MASSACHUSETTS AVENUE NW', '1/9/2013 7:09:00 PM', 'ROBBERY', '1700 - 1799 BLOCK OF MASSACHUSETTS AVENUE NW\n1/9/2013 7:09:00 PM'],
[38.908472, -77.08343599999999, 'THEFT/OTHER', 'OTHERS', '4461 - 4529 BLOCK OF MACARTHUR BOULEVARD NW', '1/9/2013 6:28:00 PM', 'THEFT/OTHER', '4461 - 4529 BLOCK OF MACARTHUR BOULEVARD NW\n1/9/2013 6:28:00 PM'],
[38.9021036, -77.0369178, 'THEFT/OTHER', 'OTHERS', '1600 - 1699 BLOCK OF K STREET NW', '1/9/2013 7:29:00 PM', 'THEFT/OTHER', '1600 - 1699 BLOCK OF K STREET NW\n1/9/2013 7:29:00 PM'],
[38.8786698, -76.9352335, 'BURGLARY', 'OTHERS', '4600 - 4639 BLOCK OF H STREET SE', '1/9/2013 6:32:00 PM', 'BURGLARY', '4600 - 4639 BLOCK OF H STREET SE\n1/9/2013 6:32:00 PM'],
[38.8997531, -77.0162134, 'THEFT/OTHER', 'OTHERS', '400 - 499 BLOCK OF H STREET NW', '1/9/2013 8:04:00 PM', 'THEFT/OTHER', '400 - 499 BLOCK OF H STREET NW\n1/9/2013 8:04:00 PM'],
[38.8928782, -76.94070289999999, 'BURGLARY', 'OTHERS', '200 - 299 BLOCK OF 43RD ROAD NE', '1/9/2013 8:00:00 PM', 'BURGLARY', '200 - 299 BLOCK OF 43RD ROAD NE\n1/9/2013 8:00:00 PM'],
[38.89938799999999, -77.0504349, 'THEFT/OTHER', 'OTHERS', '2300 - 2399 BLOCK OF H STREET NW', '1/9/2013 9:41:00 PM', 'THEFT/OTHER', '2300 - 2399 BLOCK OF H STREET NW\n1/9/2013 9:41:00 PM'],
[38.9104409, -77.03193, 'THEFT/OTHER', 'OTHERS', '1517 - 1599 BLOCK OF 14TH STREET NW', '1/9/2013 9:48:00 PM', 'THEFT/OTHER', '1517 - 1599 BLOCK OF 14TH STREET NW\n1/9/2013 9:48:00 PM'],
[38.9029274, -77.0398991, 'THEFT/OTHER', 'OTHERS', '1000 - 1099 BLOCK OF CONNECTICUT AVENUE NW', '1/9/2013 9:25:00 PM', 'THEFT/OTHER', '1000 - 1099 BLOCK OF CONNECTICUT AVENUE NW\n1/9/2013 9:25:00 PM'],
[38.9322212, -77.0308921, 'ROBBERY', 'GUN', '3414 - 3435 BLOCK OF HOLMEAD PLACE NW', '1/9/2013 11:05:00 PM', 'ROBBERY : GUN', '3414 - 3435 BLOCK OF HOLMEAD PLACE NW\n1/9/2013 11:05:00 PM'],
[38.8590729, -76.9929117, 'THEFT F/AUTO', 'OTHERS', '2617 - 2657 BLOCK OF BOWEN ROAD SE', '1/9/2013 10:19:00 PM', 'THEFT F/AUTO', '2617 - 2657 BLOCK OF BOWEN ROAD SE\n1/9/2013 10:19:00 PM'],
[38.9311887, -77.0327375, 'THEFT/OTHER', 'OTHERS', 'MONROE STREET NW AND 14TH STREET NW', '1/9/2013 11:06:00 PM', 'THEFT/OTHER', 'MONROE STREET NW AND 14TH STREET NW\n1/9/2013 11:06:00 PM'],
[38.8973483, -76.9943778, 'THEFT F/AUTO', 'OTHERS', '600 - 699 BLOCK OF PICKFORD PLACE NE', '1/9/2013 11:20:00 PM', 'THEFT F/AUTO', '600 - 699 BLOCK OF PICKFORD PLACE NE\n1/9/2013 11:20:00 PM'],
[38.9665468, -77.0566522, 'THEFT F/AUTO', 'OTHERS', '5600  - 5699 BLOCK OF MORELAND STREET NW', '1/9/2013 10:09:00 PM', 'THEFT F/AUTO', '5600  - 5699 BLOCK OF MORELAND STREET NW\n1/9/2013 10:09:00 PM'],
[38.9001617, -76.94483749999999, 'ROBBERY', 'GUN', '4152 - 4199 BLOCK OF MINNESOTA AVENUE NE', '1/9/2013 11:15:00 PM', 'ROBBERY : GUN', '4152 - 4199 BLOCK OF MINNESOTA AVENUE NE\n1/9/2013 11:15:00 PM'],
[38.94939900000001, -77.08643020000001, 'BURGLARY', 'OTHERS', '4400 - 4499 BLOCK OF BRANDYWINE STREET NW', '1/9/2013 9:43:00 PM', 'BURGLARY', '4400 - 4499 BLOCK OF BRANDYWINE STREET NW\n1/9/2013 9:43:00 PM'],
[38.9269095, -77.0211501, 'THEFT/OTHER', 'OTHERS', '500 - 699 BLOCK OF GRESHAM PLACE NW', '1/10/2013 12:17:00 AM', 'THEFT/OTHER', '500 - 699 BLOCK OF GRESHAM PLACE NW\n1/10/2013 12:17:00 AM'],
[38.8464799, -76.9770779, 'ASSAULT W/DANGEROUS WEAPON', 'KNIFE', '1900 - 2107 BLOCK OF SAVANNAH TERRACE SE', '1/10/2013 3:17:00 AM', 'ASSAULT W/DANGEROUS WEAPON : KNIFE', '1900 - 2107 BLOCK OF SAVANNAH TERRACE SE\n1/10/2013 3:17:00 AM'],
[38.9353084, -77.0360961, 'THEFT F/AUTO', 'OTHERS', '3517 - 3648 BLOCK OF 16TH STREET NW', '1/10/2013 2:50:00 AM', 'THEFT F/AUTO', '3517 - 3648 BLOCK OF 16TH STREET NW\n1/10/2013 2:50:00 AM'],
